% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
52.83,2.09,325.26,14882,28172,5/23/2018 11:00:00 AM,5/23/2018 11:00:00 AM,34,0,11,11,47,93.02,1,2901,84,1,49.83,16.9,0.99,23,26522,7,9.87
43.84,1.86,30.75,12441,28382,5/28/2018 1:00:00 AM,5/28/2018 1:00:00 AM,564,0.01,11,11,22,414.61,1,1796,953,1,73.18,17.29,0.99,23,27097,7,11.17
50.98,1.96,104.04,15319,30051,5/16/2018 6:00:00 AM,5/16/2018 6:00:00 AM,17,0,11,11,41,119.96,1,2818,61,1,81.57,16.74,1,23,28449,7,10.42
51.5,2.05,251.3,14176,27527,5/11/2018 11:00:00 AM,5/11/2018 11:00:00 AM,16,0,11,11,38,190.95,1,2658,59,1,60.6,17.93,1.02,23,25917,7,9.32
50.96,2.08,486.18,14607,28662,5/3/2018 11:00:00 AM,5/3/2018 11:00:00 AM,18,0,11,11,48,74.67,1,2786,67,1,52.91,16.49,1.03,23,27114,7,9.68
20.84,2.14,751.14,16448,78920,5/24/2018 11:00:00 AM,5/24/2018 11:00:00 AM,23,0,11,11,43,173,1,2894,71,1,69.29,17.42,1.03,23,54574,7,10.16
52.54,2.33,630.54,15542,29583,5/10/2018 7:00:00 AM,5/10/2018 7:00:00 AM,23,0,11,11,46,176.22,1,2796,72,1,81.27,21.14,1.03,23,27928,7,10.59
51.59,2.13,380.58,14636,28370,5/3/2018 10:00:00 AM,5/3/2018 10:00:00 AM,23,0,11,11,42,74.46,1,2839,70,1,54.71,17.38,1.04,23,26873,7,9.74
53.1,2.23,600.47,15111,28461,5/4/2018 9:00:00 AM,5/4/2018 9:00:00 AM,17,0,11,11,40,127.61,1,2818,62,1,87.41,18.95,1.05,23,26884,7,9.4
11.66,2.11,619.05,18266,156697,5/22/2018 11:00:00 PM,5/22/2018 11:00:00 PM,24,0,11,11,49,175.63,1,2709,71,1,60.66,19.82,1.06,23,96729,7,10.25
17.33,1.89,585.18,16861,97268,5/25/2018 8:00:00 PM,5/25/2018 8:00:00 PM,15,0,11,11,41,145.68,1,2805,59,1,62.86,17.68,1.07,23,66317,7,10.14
52.88,2.15,970.93,15913,30091,5/4/2018 8:00:00 AM,5/4/2018 8:00:00 AM,12,0,11,11,168,68.76,1,2969,85,1,63.79,20.91,1.09,23,28495,7,9.39
11.56,1.93,371.72,16834,145671,5/18/2018 10:00:00 PM,5/18/2018 10:00:00 PM,13,0,11,11,69,123.85,1,2778,60,1,59.09,18.14,1.1,23,86494,7,9.41
13.3,2.09,892.31,19453,146267,5/7/2018 11:00:00 PM,5/7/2018 11:00:00 PM,29,0,11,11,52,548.11,1,3173,77,1,62.61,19.34,1.11,23,95374,7,11.25
42.91,1.8,131.76,9280,21627,5/13/2018 8:00:00 PM,5/13/2018 8:00:00 PM,428,0,11,11,20,179.45,1,1451,569,1,68.87,16.39,1.17,23,20698,7,9.54
51.22,2.22,147.89,15131,29540,5/3/2018 7:00:00 AM,5/3/2018 7:00:00 AM,20,0,11,11,51,63.09,1,2768,67,1,53.04,18.98,1.11,23,27847,8,9.55
21.25,5.78,829.36,18609,87571,5/3/2018 11:00:00 PM,5/3/2018 11:00:00 PM,8,0,11,11,50,537.84,1,2685,54,1,68.55,44.84,1.25,23,61858,13,10.07
49.03,2.03,822.44,16291,33229,5/18/2018 8:00:00 AM,5/18/2018 8:00:00 AM,29,0,11,11,29,105.58,1,2934,74,1,57.09,17.34,0.94,24,31505,6,10.32
49.17,2.04,865.77,16080,32705,5/18/2018 7:00:00 AM,5/18/2018 7:00:00 AM,21,0,11,11,31,115.31,1,2881,65,1,58.82,17.43,0.97,24,31030,6,10.34
49.53,1.99,860.57,16354,33018,5/15/2018 7:00:00 AM,5/15/2018 7:00:00 AM,44,0,11,11,37,133.95,1,2936,90,1,59.12,17.55,0.97,24,31297,6,10.6
52.44,1.95,617.43,15152,28892,5/11/2018 7:00:00 AM,5/11/2018 7:00:00 AM,12,0,11,11,39,156.1,1,2772,58,1,63.72,17.62,0.98,24,27297,6,10.32
52.32,1.95,785.05,15694,29998,5/22/2018 6:00:00 AM,5/22/2018 6:00:00 AM,34,0,11,11,43,155.73,1,2709,81,1,61.34,18.37,0.98,24,28449,6,10.4
46.28,1.8,712.67,10023,21654,5/6/2018 7:00:00 PM,5/6/2018 7:00:00 PM,634,0,11,11,38,300.52,1,1478,866,1,58.75,16.07,1.14,24,20684,6,9.03
45.07,1.57,566.66,9757,21647,5/6/2018 9:00:00 PM,5/6/2018 9:00:00 PM,443,0,11,11,37,292.47,1,1502,664,1,61.33,15.75,1.15,24,20694,6,9.31
48.99,1.47,260.81,10920,22288,5/6/2018 11:00:00 PM,5/6/2018 11:00:00 PM,596,0,11,11,41,496.85,1,1570,796,1,60.19,13.2,1.15,24,21154,6,9.95
45.53,1.74,731.8,9930,21812,5/6/2018 5:00:00 PM,5/6/2018 5:00:00 PM,775,0,11,11,36,255.44,1,1542,1546,1,61.16,16.13,1.15,24,20892,6,9.7
50.96,2,246.38,16642,32655,5/15/2018 8:00:00 AM,5/15/2018 8:00:00 AM,23,0,11,11,32,137.32,1,2992,71,1,63.16,16.7,0.93,24,30852,7,10.47
51.51,2.08,301.98,15585,30257,5/10/2018 8:00:00 AM,5/10/2018 8:00:00 AM,21,0,11,11,32,216.04,1,2763,65,1,67.65,18.68,0.95,24,28647,7,10.93
52.39,2.13,178.58,15849,30252,5/11/2018 9:00:00 AM,5/11/2018 9:00:00 AM,16,0,11,11,45,207.97,1,2917,67,1,64.44,18.57,0.97,24,28474,7,10.33
52.19,2.16,744.37,15619,29930,5/10/2018 9:00:00 AM,5/10/2018 9:00:00 AM,17,0,11,11,34,192.64,1,2813,62,1,65.17,19.94,0.98,24,28312,7,10.6
50.43,1.95,90.67,15596,30930,5/1/2018 2:00:00 PM,5/1/2018 2:00:00 PM,34,0,11,11,34,150.4,1,2866,80,1,60.62,16.57,0.98,24,29428,7,10.35
48.8,1.99,732.25,12967,26572,5/28/2018 11:00:00 AM,5/28/2018 11:00:00 AM,136,0.01,11,11,40,165.03,1,2347,233,1,58.23,19.25,0.98,24,25262,7,9.83
54.37,2.08,87.99,15971,29372,5/10/2018 1:00:00 PM,5/10/2018 1:00:00 PM,13,0,11,11,34,135.74,1,3153,58,1,53.83,17.29,0.99,24,27725,7,10.09
52.44,2.12,503.71,15460,29483,5/22/2018 12:00:00 PM,5/22/2018 12:00:00 PM,92,0,11,11,43,182.85,1,2772,141,1,62.26,17.31,0.99,24,27919,7,10.1
52.21,2.03,330.85,14903,28544,5/25/2018 10:00:00 AM,5/25/2018 10:00:00 AM,15,0,11,11,47,86.12,1,2899,66,1,54.95,17.94,1,24,26991,7,9.81
51.5,2.12,225.39,15327,29764,5/15/2018 11:00:00 AM,5/15/2018 11:00:00 AM,17,0,11,11,32,203.56,1,2872,61,1,112.59,17.59,1,24,28096,7,10.07
46.2,2.01,998.44,15740,34072,5/14/2018 10:00:00 PM,5/14/2018 10:00:00 PM,21,0,11,11,34,158.06,1,2924,68,1,70.26,16.41,1,24,32301,7,10.73
51.89,1.96,115.73,15293,29472,5/11/2018 1:00:00 PM,5/11/2018 1:00:00 PM,24,0,11,11,44,149.01,1,2947,72,1,55.96,16.66,1,24,27877,7,9.93
52.24,2.36,652.2,15268,29229,5/11/2018 10:00:00 AM,5/11/2018 10:00:00 AM,20,0,11,11,39,205.05,1,3163,66,1,58.73,19.95,1.01,24,27743,7,9.44
52.69,2.1,807.34,15857,30094,5/23/2018 12:00:00 PM,5/23/2018 12:00:00 PM,47,0,11,11,57,112.07,1,2978,99,1,53.79,19.66,1.01,24,28359,7,9.72
19.4,2.11,974.9,17787,91676,5/25/2018 1:00:00 PM,5/25/2018 1:00:00 PM,15,0,11,11,43,201.61,1,2954,64,1,65.91,18.02,1.02,24,58469,7,10.28
52.98,2.12,628.53,15375,29020,5/3/2018 8:00:00 AM,5/3/2018 8:00:00 AM,21,0,11,11,40,96.4,1,2766,68,1,67.67,18.39,1.02,24,27334,7,9.75
48.98,2.19,553.11,14764,30144,5/18/2018 10:00:00 AM,5/18/2018 10:00:00 AM,23,0,11,11,41,140.49,1,2757,69,1,67.83,17.91,1.02,24,28606,7,9.51
51.39,2.16,635.53,14420,28058,5/17/2018 11:00:00 AM,5/17/2018 11:00:00 AM,17,0,11,11,32,126.3,1,2677,60,1,53.94,19.22,1.05,24,26448,7,9.63
9.03,2.1,860.31,19793,219097,5/9/2018 10:00:00 PM,5/9/2018 10:00:00 PM,16,0,11,11,57,232.31,1,3008,68,1,70.53,19.12,1.06,24,121820,7,10.39
19.38,2.14,707.32,16677,86070,5/15/2018 11:00:00 PM,5/15/2018 11:00:00 PM,24,0,11,11,78,208.68,1,2785,76,1,57.54,18.06,1.06,24,60168,7,10.01
51.04,2.19,788.77,14736,28868,5/4/2018 10:00:00 AM,5/4/2018 10:00:00 AM,12,0,11,11,36,86.65,1,2870,58,1,57.13,18.29,1.07,24,27366,7,9.19
17.28,1.92,530.36,16255,94047,5/17/2018 10:00:00 PM,5/17/2018 10:00:00 PM,17,0,11,11,42,171.39,1,2795,63,1,55.93,16.45,1.08,24,60489,7,10.21
11.9,2.07,914.88,20329,170896,5/7/2018 10:00:00 PM,5/7/2018 10:00:00 PM,34,0,11,11,71,464.88,1,3356,92,1,62.34,18.7,1.1,24,112000,7,10.68
23.67,2.28,962.08,15155,64031,5/2/2018 6:00:00 AM,5/2/2018 6:00:00 AM,23,0,11,11,82,14.73,1,2763,79,1,66.22,23.59,1.19,24,47669,7,9.89
47.8,1.84,895.34,19455,40703,5/15/2018 3:00:00 AM,5/15/2018 3:00:00 AM,10,0,11,11,3251,137.99,1,3855,306,1,60.87,22.99,1.3,24,38962,7,10.3
10.96,2.11,605.8,19003,173377,5/8/2018 10:00:00 PM,5/8/2018 10:00:00 PM,18,0,11,11,61,188.67,1,2952,72,1,65.16,21.68,1.06,24,108201,8,10.31
18.55,2.26,138.1,16878,90963,5/10/2018 10:00:00 PM,5/10/2018 10:00:00 PM,9,0,11,11,42,204.8,1,2917,55,1,66,18.93,1.08,24,61928,8,10.83
18.9,2.03,186.35,16199,85699,5/1/2018 10:00:00 PM,5/1/2018 10:00:00 PM,21,0,11,11,43,209.03,1,2656,70,1,71.32,20.37,1.08,24,57227,8,10.55
9.99,2.2,365.13,19357,193816,5/22/2018 10:00:00 PM,5/22/2018 10:00:00 PM,32,0,11,11,70,189.56,1,3015,88,1,57.16,19.59,1.09,24,116553,8,10.65
49.96,2.55,255.5,15426,30877,5/21/2018 12:00:00 PM,5/21/2018 12:00:00 PM,86,0,11,11,41,284.76,1,2845,130,1,61.25,61.73,1.08,24,29432,15,9.54
45.69,1.43,909.85,9834,21525,5/6/2018 10:00:00 PM,5/6/2018 10:00:00 PM,613,0,11,11,36,317.85,1,1487,861,1,61.67,12.55,1.13,25,20620,5,9.26
54.6,2.03,934.2,16225,29717,5/9/2018 8:00:00 AM,5/9/2018 8:00:00 AM,18,0,11,11,44,140.13,1,2931,69,1,57.86,17.84,0.93,25,27986,6,10.48
52.05,1.98,902.61,16440,31583,5/23/2018 7:00:00 AM,5/23/2018 7:00:00 AM,32,0,11,11,62,79.9,1,2907,87,1,56.83,17.68,1.01,25,29842,6,10.43
46.12,1.82,30.26,12446,26986,5/7/2018 1:00:00 AM,5/7/2018 1:00:00 AM,543,0.01,11,11,39,371,1,1975,750,1,71.59,17.31,0.92,25,25633,7,12.12
21.11,2.19,908.54,16082,76190,5/18/2018 1:00:00 AM,5/18/2018 1:00:00 AM,5,0,11,11,30,409.37,1,2463,42,1,66.7,22.23,0.93,25,52087,7,12.45
52.68,2.03,350.76,15925,30232,5/11/2018 8:00:00 AM,5/11/2018 8:00:00 AM,18,0,11,11,39,151.79,1,2840,66,1,63.7,17.34,0.94,25,28536,7,10.5
54.03,2.09,550.1,16866,31219,5/23/2018 8:00:00 AM,5/23/2018 8:00:00 AM,21,0,11,11,66,147.69,1,2976,80,1,53.96,18.24,0.94,25,29416,7,10.54
52.34,2.08,594.71,15961,30496,5/9/2018 9:00:00 AM,5/9/2018 9:00:00 AM,29,0,11,11,34,113.45,1,2857,78,1,57.82,17.8,0.96,25,28788,7,9.93
51.15,2.21,365.26,16879,32997,5/16/2018 7:00:00 AM,5/16/2018 7:00:00 AM,22,0,11,11,37,135.34,1,3022,70,1,70.45,19.31,0.98,25,31246,7,10.36
15.08,1.88,255.55,17437,115640,5/24/2018 10:00:00 PM,5/24/2018 10:00:00 PM,22,0,11,11,48,94.06,1,2926,72,1,66.33,16.5,0.98,25,77820,7,9.7
53.34,2.09,390.6,16229,30426,5/9/2018 7:00:00 AM,5/9/2018 7:00:00 AM,26,0,11,11,39,139.81,1,2968,75,1,68.78,21.27,0.98,25,28713,7,10.41
54.44,2.1,507.27,17179,31555,5/8/2018 12:00:00 PM,5/8/2018 12:00:00 PM,35,0,11,11,127,275.52,1,3521,96,1,62.24,18.72,0.98,25,29837,7,10.61
51.87,2.16,897.99,16519,31848,5/23/2018 10:00:00 AM,5/23/2018 10:00:00 AM,37,0,11,11,48,154.13,1,3027,92,1,58.7,17.62,0.98,25,30167,7,10.08
50.48,2.05,633.01,15180,30074,5/2/2018 12:00:00 PM,5/2/2018 12:00:00 PM,40,0,11,11,42,27.54,1,2903,89,1,71.54,17.18,0.99,25,28535,7,9.52
52.1,1.94,212.49,15361,29483,5/9/2018 12:00:00 PM,5/9/2018 12:00:00 PM,24,0,11,11,38,142.65,1,2852,71,1,67.08,16.41,1,25,27870,7,9.69
51.8,2.12,584.57,15515,29953,5/3/2018 9:00:00 AM,5/3/2018 9:00:00 AM,15,0,11,11,39,73.15,1,2828,64,1,65.25,18.5,1.01,25,28335,7,9.85
51.75,1.95,135.23,15953,30828,5/4/2018 1:00:00 PM,5/4/2018 1:00:00 PM,14,0,11,11,40,139.13,1,3043,62,1,52.17,16.69,1.02,25,29224,7,9.73
52.71,2.18,709.07,15327,29077,5/22/2018 11:00:00 AM,5/22/2018 11:00:00 AM,17,0,11,11,43,141.15,1,2960,67,1,64.53,18.21,1.02,25,27431,7,10.3
51.96,2.09,763.34,15019,28904,5/3/2018 12:00:00 PM,5/3/2018 12:00:00 PM,22,0,11,11,40,145.57,1,2789,69,1,58.87,18.67,1.03,25,27379,7,9.76
49.84,2.13,133.73,15007,30110,5/15/2018 12:00:00 PM,5/15/2018 12:00:00 PM,41,0,11,11,32,101.39,1,2856,85,1,54.18,18.03,1.03,25,28538,7,9.63
50.79,2.04,831.04,15452,30422,5/9/2018 11:00:00 AM,5/9/2018 11:00:00 AM,15,0,11,11,42,164.84,1,2885,61,1,97.88,17.12,1.04,25,28848,7,9.74
17.31,2.09,132.57,17317,100042,5/18/2018 1:00:00 PM,5/18/2018 1:00:00 PM,18,0,11,11,39,149.66,1,3029,63,1,55.88,18.5,1.04,25,70653,7,9.54
24.89,2.18,334.79,15530,62394,5/17/2018 12:00:00 PM,5/17/2018 12:00:00 PM,36,0,11,11,35,107.58,1,2775,80,1,53.09,18.84,1.04,25,43514,7,9.61
18.45,2.15,953.72,17169,93047,5/11/2018 8:00:00 PM,5/11/2018 8:00:00 PM,13,0,11,11,43,157.29,1,2927,63,1,62.06,18.58,1.07,25,58539,7,10.42
18.79,1.99,893.22,17924,95402,5/4/2018 8:00:00 PM,5/4/2018 8:00:00 PM,20,0,11,11,56,195.83,1,2986,72,1,76.39,17.03,1.07,25,62677,7,10.1
10.53,2.02,461.32,18460,175374,5/18/2018 9:00:00 PM,5/18/2018 9:00:00 PM,21,0,11,11,53,175.56,1,2916,71,1,57.06,17.03,1.07,25,101925,7,10.14
15.35,2.1,584.29,17091,111319,5/11/2018 9:00:00 PM,5/11/2018 9:00:00 PM,17,0,11,11,68,150.74,1,2948,72,1,59,19.02,1.09,25,79499,7,10.12
10.55,2.03,679.47,18560,175967,5/18/2018 8:00:00 PM,5/18/2018 8:00:00 PM,27,0,11,11,51,225.42,1,2915,77,1,56.41,17.43,1.1,25,106128,7,10.53
44.02,1.89,511.83,9905,22502,5/6/2018 6:00:00 PM,5/6/2018 6:00:00 PM,394,0,11,11,55,325.91,1,1537,584,1,68.06,18.2,1.16,25,21545,7,9.5
51.24,2.32,442.04,16765,32720,5/24/2018 10:00:00 AM,5/24/2018 10:00:00 AM,11,0,11,11,37,180.64,1,3060,61,1,65.92,19.72,0.97,25,31036,8,10.57
17.69,1.98,51.1,18228,103014,5/11/2018 7:00:00 PM,5/11/2018 7:00:00 PM,15,0,11,11,40,163.81,1,3017,66,1,66.66,16.22,1.04,25,65987,8,10.47
17.15,2.13,188.1,17745,103458,5/23/2018 10:00:00 PM,5/23/2018 10:00:00 PM,30,0,11,11,47,188.01,1,3115,80,1,90.71,18.73,1.05,25,65533,8,10.8
51.04,2.4,630.53,15790,30934,5/2/2018 10:00:00 AM,5/2/2018 10:00:00 AM,25,0,11,11,53,84.65,1,3111,79,1,65.1,20.69,1.08,25,29373,8,10.05
51.73,2.27,79.35,14459,27950,5/2/2018 11:00:00 AM,5/2/2018 11:00:00 AM,26,0,11,11,68,75.7,1,2830,82,1,57.63,20.73,1.08,25,26439,8,9.6
51.04,2.51,714.03,15280,29939,5/21/2018 11:00:00 AM,5/21/2018 11:00:00 AM,41,0,11,11,45,263.43,1,2892,88,1,66.67,59.89,1.08,25,28425,14,9.68
51.98,2.19,501.69,17388,33452,5/22/2018 8:00:00 AM,5/22/2018 8:00:00 AM,28,0,11,11,40,138.83,1,3013,81,1,67.11,18.7,0.92,26,31651,7,10.41
49.31,2.01,800.89,14489,29386,5/28/2018 10:00:00 AM,5/28/2018 10:00:00 AM,227,0.01,11,11,32,160.55,1,2650,278,1,64.21,18.81,0.93,26,27891,7,10.42
53.06,2.11,612.24,17332,32663,5/24/2018 9:00:00 AM,5/24/2018 9:00:00 AM,24,0,11,11,42,166.37,1,3084,79,1,62.92,17.92,0.94,26,30809,7,10.63
43.21,1.94,34.55,18136,41969,5/8/2018 7:00:00 AM,5/8/2018 7:00:00 AM,31,0,11,11,40,248.7,1,3495,81,1,62.46,18.05,0.96,26,36105,7,10.8
55.71,2.09,336.95,18958,34032,5/8/2018 1:00:00 PM,5/8/2018 1:00:00 PM,35,0,11,11,30,363.47,1,4085,84,1,57.36,17.35,0.96,26,32152,7,10.96
51.92,2.1,546.25,17425,33562,5/9/2018 1:00:00 PM,5/9/2018 1:00:00 PM,22,0,11,11,34,71.94,1,3317,71,1,59.84,18.37,0.97,26,31766,7,9.45
52.32,2.09,347.7,16161,30887,5/24/2018 7:00:00 AM,5/24/2018 7:00:00 AM,26,0,11,11,39,158.93,1,2898,74,1,82.27,18.48,0.97,26,29192,7,10.32
51.03,2.01,577.48,16022,31395,5/9/2018 10:00:00 AM,5/9/2018 10:00:00 AM,34,0,11,11,31,146.4,1,2931,81,1,80.92,17.64,0.97,26,29758,7,10.43
50.88,2.08,339.95,16671,32764,5/17/2018 7:00:00 AM,5/17/2018 7:00:00 AM,19,0,11,11,33,39.93,1,3004,66,1,55.66,17.88,0.98,26,30894,7,10.07
52.82,2.04,485.71,17780,33658,5/8/2018 10:00:00 AM,5/8/2018 10:00:00 AM,27,0,11,11,37,289.72,1,3527,78,1,60.85,17.89,0.98,26,31897,7,10.44
51.62,2.25,949.31,16725,32400,5/15/2018 9:00:00 AM,5/15/2018 9:00:00 AM,34,0,11,11,32,95.1,1,3058,82,1,60.29,20.52,0.99,26,30656,7,10.25
52.04,2.1,662.62,16005,30755,5/22/2018 10:00:00 AM,5/22/2018 10:00:00 AM,34,0,11,11,41,139.03,1,2959,86,1,55.66,18.16,1,26,29134,7,9.94
52.15,2.04,401.33,15871,30432,5/2/2018 9:00:00 AM,5/2/2018 9:00:00 AM,23,0,11,11,42,33.49,1,2955,76,1,67.74,17.65,1.01,26,28757,7,10
16.95,1.98,364.85,17894,105541,5/17/2018 9:00:00 PM,5/17/2018 9:00:00 PM,15,0,11,11,40,232.47,1,3009,68,1,54.08,15.95,1.02,26,64017,7,10.35
14.33,2.03,813.03,17959,125360,5/24/2018 9:00:00 PM,5/24/2018 9:00:00 PM,17,0,11,11,51,129.59,1,3001,72,1,62.51,17.94,1.02,26,82244,7,10.36
52.37,2.23,520.43,16560,31622,5/22/2018 7:00:00 AM,5/22/2018 7:00:00 AM,25,0,11,11,44,185.79,1,2903,76,1,69.74,21.04,1.02,26,29935,7,10.37
51.25,2.09,161.4,15343,29936,5/16/2018 12:00:00 PM,5/16/2018 12:00:00 PM,32,0,11,11,30,120.59,1,2864,75,1,65.87,17.17,1.02,26,28306,7,9.85
17.91,2.1,907.33,18782,104853,5/10/2018 9:00:00 PM,5/10/2018 9:00:00 PM,19,0,11,11,39,232.95,1,3054,72,1,72.02,17.44,1.05,26,69695,7,10.78
9.86,2.28,975.81,19366,196396,5/18/2018 7:00:00 PM,5/18/2018 7:00:00 PM,18,0,11,11,55,181.45,1,2957,71,1,59.33,18.37,1.07,26,117955,7,10.43
50.5,1.98,763.87,17439,34533,5/18/2018 9:00:00 AM,5/18/2018 9:00:00 AM,29,0,11,11,905,94.87,1,3276,143,1,63.41,20.8,1.07,26,32764,7,9.69
50,2.08,790.13,14267,28532,5/7/2018 11:00:00 AM,5/7/2018 11:00:00 AM,64,0,11,11,45,106.44,1,2734,111,1,60.24,19.32,1.08,26,27049,7,9.97
19.51,2.15,413.3,17778,91131,5/1/2018 9:00:00 PM,5/1/2018 9:00:00 PM,32,0,11,11,47,207.73,1,2910,87,1,85.22,19.2,1.03,26,60936,8,10.97
17.8,2.14,274.23,17576,98712,5/2/2018 10:00:00 PM,5/2/2018 10:00:00 PM,16,0,11,11,48,199.29,1,2939,69,1,66.13,19.7,1.06,26,68121,8,10.54
16.81,2.29,463.95,17799,105870,5/15/2018 10:00:00 PM,5/15/2018 10:00:00 PM,20,0,11,11,40,242.23,1,2960,69,1,69.53,18.73,1.06,26,65109,8,10.9
17.01,2.17,421.34,18093,106390,5/16/2018 10:00:00 PM,5/16/2018 10:00:00 PM,18,0,11,11,40,253.45,1,2937,66,1,60.5,21.01,1.07,26,68508,8,10.02
49.89,2.23,35.65,14657,29379,5/7/2018 12:00:00 PM,5/7/2018 12:00:00 PM,90,0.01,11,11,48,96.91,1,2740,134,1,61.75,21.74,1.08,26,27808,8,9.33
16.35,2.23,296.06,17577,107478,5/3/2018 10:00:00 PM,5/3/2018 10:00:00 PM,23,0,11,11,55,242,1,3005,75,1,68.61,21.36,1.1,26,69756,8,10.61
51.03,2.35,93,16436,32208,5/2/2018 7:00:00 AM,5/2/2018 7:00:00 AM,19,0,11,11,91,34.5,1,3027,82,1,64.06,20.92,1.11,26,30536,8,10.08
11.02,2.32,387.68,18820,170849,5/21/2018 10:00:00 PM,5/21/2018 10:00:00 PM,20,0.01,11,11,54,257.36,1,2916,73,1,58.93,21.44,1.12,26,105855,8,10.66
16.63,3.11,654.92,18802,113077,5/25/2018 7:00:00 PM,5/25/2018 7:00:00 PM,15,0,11,11,43,220.97,1,3289,64,1,55.03,72.61,1.08,26,73706,17,9.85
55.3,1.97,980.3,18083,32701,5/8/2018 8:00:00 AM,5/8/2018 8:00:00 AM,33,0,11,11,70,243.95,1,3578,86,1,61.31,17.96,0.97,27,30782,6,10.67
50.82,2.16,366.93,17390,34218,5/16/2018 9:00:00 AM,5/16/2018 9:00:00 AM,17,0,11,11,34,144.23,1,3089,67,1,75.83,19.27,0.94,27,32360,7,10.78
53.54,2.13,190.5,16849,31474,5/22/2018 1:00:00 PM,5/22/2018 1:00:00 PM,28,0,11,11,41,137.64,1,3146,84,1,53.58,18.32,0.94,27,29678,7,9.99
49.16,2.14,116.91,16694,33958,5/17/2018 9:00:00 AM,5/17/2018 9:00:00 AM,19,0,11,11,31,75.03,1,3068,68,1,59.03,18.52,0.95,27,32104,7,9.86
51.32,2.1,471.14,17370,33847,5/16/2018 8:00:00 AM,5/16/2018 8:00:00 AM,21,0,11,11,31,177.37,1,3072,70,1,76.3,19.98,0.95,27,31942,7,10.96
49.77,2.13,326.37,16640,33431,5/17/2018 8:00:00 AM,5/17/2018 8:00:00 AM,21,0,11,11,32,72.87,1,2962,68,1,66.28,18.84,0.95,27,31525,7,10.19
52.21,2.07,181.5,17304,33146,5/24/2018 8:00:00 AM,5/24/2018 8:00:00 AM,31,0,11,11,40,166.03,1,3073,84,1,67.2,17.41,0.95,27,31356,7,10.43
52.55,2.33,911.55,17542,33385,5/22/2018 9:00:00 AM,5/22/2018 9:00:00 AM,32,0,11,11,43,145.09,1,3144,85,1,64.44,20.14,0.95,27,31522,7,10.18
15.72,1.86,255.88,18661,118735,5/24/2018 8:00:00 PM,5/24/2018 8:00:00 PM,16,0,11,11,49,27.47,1,3146,73,1,51.64,16.25,0.96,27,75998,7,9.76
51.51,2.22,513.53,16346,31736,5/16/2018 10:00:00 AM,5/16/2018 10:00:00 AM,19,0,11,11,33,103.94,1,3080,69,1,58.9,18.35,1,27,30028,7,9.98
51.83,2.24,932.66,16287,31423,5/2/2018 8:00:00 AM,5/2/2018 8:00:00 AM,24,0,11,11,42,62.63,1,2974,76,1,67.33,20.03,1,27,29695,7,10.25
19.32,2.17,789.82,19550,101175,5/25/2018 2:00:00 PM,5/25/2018 2:00:00 PM,26,0,11,11,56,133.73,1,3360,85,1,60.32,18.41,1,27,64526,7,10.16
17.81,1.9,81.92,18594,104388,5/23/2018 9:00:00 PM,5/23/2018 9:00:00 PM,16,0,11,11,51,123.3,1,3282,73,1,67.39,16.11,1.01,27,66036,7,10.23
18.67,2.26,936.26,19326,103517,5/24/2018 1:00:00 PM,5/24/2018 1:00:00 PM,20,0,11,11,48,159.83,1,3322,76,1,62.56,20.36,1.01,27,67110,7,10.23
46.55,2.2,327.31,17140,36821,5/15/2018 1:00:00 PM,5/15/2018 1:00:00 PM,29,0,11,11,35,134.36,1,3204,79,1,70.27,18.52,1.01,27,34988,7,10.05
15.19,2.19,909.2,20524,135094,5/8/2018 8:00:00 PM,5/8/2018 8:00:00 PM,32,0,11,11,50,328.93,1,3784,91,1,55.64,19.1,1.02,27,90754,7,10.58
51.65,2.18,569.42,15372,29759,5/16/2018 11:00:00 AM,5/16/2018 11:00:00 AM,20,0,11,11,31,69.19,1,2896,65,1,59.5,17.73,1.03,27,28125,7,9.75
11.07,2.08,834.63,19559,176618,5/21/2018 8:00:00 PM,5/21/2018 8:00:00 PM,43,0,11,11,53,257.34,1,3131,101,1,64.37,19.3,1.03,27,103926,7,10.38
50.95,2.08,561.12,15499,30420,5/7/2018 10:00:00 AM,5/7/2018 10:00:00 AM,239,0.01,11,11,65,140.1,1,2965,323,1,60.65,17.88,1.03,27,28762,7,10.27
15.62,2,895.43,18700,119739,5/2/2018 9:00:00 PM,5/2/2018 9:00:00 PM,34,0,11,11,52,185.12,1,3177,92,1,57.64,17.59,1.04,27,74482,7,10.55
19.24,1.78,387.21,17091,88813,5/4/2018 10:00:00 PM,5/4/2018 10:00:00 PM,11,0,11,11,66,58.69,1,3050,63,1,56.35,16.47,1.1,27,62686,7,8.97
51.23,2.51,7.18,17610,34377,5/1/2018 3:00:00 PM,5/1/2018 3:00:00 PM,51,0,11,11,39,159.04,1,3353,104,1,70.21,20.12,1,27,32673,8,10.82
50.59,2.27,319.36,15904,31439,5/7/2018 1:00:00 PM,5/7/2018 1:00:00 PM,61,0,11,11,35,111.19,1,2992,110,1,59.74,19.79,1.01,27,29753,8,10.06
