% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
46.59,174.38,30.39,9730,20884,4/29/2018 10:00:00 AM,4/29/2018 10:00:00 AM,284,275.24,4,4,370,215.5,1,1726,443,153.14,2,180.17,959,11,20134,826,9
49.53,330.51,30.39,8990,18151,3/4/2018 1:00:00 PM,3/4/2018 1:00:00 PM,510,11,4,4,31,837.34,1,1456,617,1,181.84,1,1,11,17306,827,204.72
50.51,874.49,30.24,8250,16335,3/18/2018 10:00:00 AM,3/18/2018 10:00:00 AM,325,9,4,4,82,570.81,1,1444,404,2,183,67,1,11,15558,828,225.78
45.44,170.29,29.13,8717,19183,5/19/2018 10:00:00 PM,5/19/2018 10:00:00 PM,52,597.01,4,4,35,185.92,1,1420,73,688.51,1,635.93,779,11,18393,829,19
51.26,190.38,30.01,7707,15036,3/17/2018 8:00:00 PM,3/17/2018 8:00:00 PM,34,188.83,4,4,22,228.4,1,1398,54,217.52,2,711.16,829,11,14212,829,31
47.7,179.14,30.35,8938,18739,5/12/2018 6:00:00 PM,5/12/2018 6:00:00 PM,283,712.07,4,4,42,228.99,1,1535,319,70.15,2,865.6,847,11,17890,829,19
45.97,175.87,29.58,9825,21374,5/26/2018 3:00:00 PM,5/26/2018 3:00:00 PM,14,354.46,4,4,30,199.59,1,1771,38,951.84,1,873.73,905,11,20472,829,17
45.41,360.11,30.19,9161,20175,3/10/2018 8:00:00 PM,3/10/2018 8:00:00 PM,53,13,4,4,71,605.46,1,1504,73,1,176.18,75,1,11,19377,830,181.68
45.34,365.76,29.58,10759,23728,5/26/2018 5:00:00 PM,5/26/2018 5:00:00 PM,204,17,4,4,50,173.85,1,1767,255,2,176.4,65,1,11,22819,830,248.93
44.81,177.95,30.56,8586,19162,5/13/2018 9:00:00 AM,5/13/2018 9:00:00 AM,182,828.3,4,4,37,194.24,1,1403,236,933.32,1,55.29,887,11,18367,830,11
50.38,889.97,30.29,9208,18275,2/11/2018 3:00:00 PM,2/11/2018 3:00:00 PM,374,11,4,4,69,568.77,1,1503,443,2,190.74,144,1,11,17456,831,265.73
46.17,163.11,29.08,7698,16672,5/20/2018 12:00:00 AM,5/20/2018 12:00:00 AM,13,819.65,4,4,42,169.26,1,1369,35,530.86,1,283.47,723,11,15903,831,16
49.23,176.87,28.26,7524,15284,1/20/2018 12:00:00 PM,1/20/2018 12:00:00 PM,1,247.64,4,4,34,220.53,1,1251,20,20.94,2,389.32,912,11,14574,831,9
47.7,194.22,29.92,7456,15631,3/17/2018 12:00:00 PM,3/17/2018 12:00:00 PM,37,571.47,4,4,31,196.19,1,1349,58,57.21,2,809.2,912,11,14855,831,8
45.07,904.08,29.69,7974,17693,2/3/2018 2:00:00 PM,2/3/2018 2:00:00 PM,263,10,4,4,27,282.35,1,1361,329,2,190.9,22,1,11,16950,832,233.3
48.88,349.69,30.32,9054,18525,3/11/2018 3:00:00 PM,3/11/2018 3:00:00 PM,317,10,4,4,505,340.01,1,1672,363,2,201.67,73,1,11,17698,832,246.61
50.88,172.42,29.84,9149,17982,4/22/2018 2:00:00 AM,4/22/2018 2:00:00 AM,20,640.77,4,4,37,187.94,1,1490,44,782.43,1,997.67,749,11,17162,833,18
47.01,176.23,29.95,10102,21490,5/27/2018 12:00:00 PM,5/27/2018 12:00:00 PM,348,784.53,4,4,27,194.63,1,1629,409,793.73,1,769.3,932,11,20642,833,9
48.38,192.9,30.09,7705,15927,2/25/2018 7:00:00 AM,2/25/2018 7:00:00 AM,66,638.29,4,4,40,194.3,1,1379,110,848.33,1,156.81,913,11,15157,835,13
47.02,182,29.05,8127,17285,2/18/2018 6:00:00 AM,2/18/2018 6:00:00 AM,41,164.8,4,4,48,194.62,1,1420,62,794.03,1,132.36,982,11,16541,835,11
46.02,258.08,29.71,7728,16794,3/17/2018 10:00:00 AM,3/17/2018 10:00:00 AM,1,9,4,4,28,400.85,1,1407,20,2,197.16,5,1,11,16028,836,224.66
46.79,160.42,30,7519,16069,4/15/2018 12:00:00 AM,4/15/2018 12:00:00 AM,22,904.84,4,4,38,147.72,1,1336,42,570.56,1,945.51,670,11,15352,836,12
46.88,168.05,29.97,7811,16663,4/14/2018 9:00:00 PM,4/14/2018 9:00:00 PM,27,314.11,4,4,39,167.38,1,1379,49,651.63,1,267.81,702,11,15932,836,12
48.52,166.04,29.75,8700,17932,4/21/2018 10:00:00 PM,4/21/2018 10:00:00 PM,6,593.95,4,4,54,167.4,1,1439,32,514.42,1,985.5,713,11,17139,836,18
48.96,171.3,29.74,9095,18576,4/21/2018 7:00:00 PM,4/21/2018 7:00:00 PM,20,29.21,4,4,78,236.02,1,1553,55,983.64,1,133.68,855,11,17719,836,18
53.92,178.19,29.84,7213,13378,3/18/2018 4:00:00 AM,3/18/2018 4:00:00 AM,63,849.42,4,4,17,231.28,1,1378,82,458.06,2,461,795,11,12478,837,23
46.93,575.15,29.95,8015,17080,2/11/2018 5:00:00 AM,2/11/2018 5:00:00 AM,39,12,4,4,38,427.37,1,1381,58,2,177.28,98,1,11,16265,838,249.12
46.73,167.4,29.91,7673,16421,4/14/2018 10:00:00 PM,4/14/2018 10:00:00 PM,28,923,4,4,39,156.26,1,1384,49,630.42,1,240.58,683,11,15701,838,12
49.02,171.11,29.64,9200,18768,4/21/2018 8:00:00 PM,4/21/2018 8:00:00 PM,48,769.77,4,4,42,201.79,1,1496,73,832.87,1,29.19,794,11,17929,840,17
49.08,606.39,29.89,8728,17785,2/11/2018 1:00:00 PM,2/11/2018 1:00:00 PM,446,10,4,4,38,147.42,1,1413,593,2,186.94,19,1,11,17041,841,228.39
45.5,167.8,29.16,9558,21008,5/26/2018 10:00:00 AM,5/26/2018 10:00:00 AM,3,269.98,4,4,29,206.18,1,1719,23,909.5,1,185.03,925,11,20169,841,15
50.38,188.37,29.85,8745,17357,3/18/2018 12:00:00 PM,3/18/2018 12:00:00 PM,449,589,4,4,68,207,1,1389,555,914.66,1,239.84,954,11,16529,841,9
47.39,179.23,29.87,8640,18233,3/4/2018 12:00:00 PM,3/4/2018 12:00:00 PM,774,442.94,4,4,30,206.17,1,1383,1098,906.03,1,371.17,985,11,17475,841,11
47.56,520.16,29.28,7396,15551,2/3/2018 11:00:00 AM,2/3/2018 11:00:00 AM,1,9,4,4,37,552.76,1,1375,20,2,187.34,28,1,11,14862,842,233.13
46.31,825.19,29.54,8722,18834,4/1/2018 11:00:00 AM,4/1/2018 11:00:00 AM,1,9,4,4,151,512.03,1,1474,51,2,177.68,18,1,11,18129,842,224.49
44.76,175.12,29.06,9103,20334,5/20/2018 12:00:00 PM,5/20/2018 12:00:00 PM,431,681.89,4,4,72,187.94,1,1368,477,843.9,1,38.15,917,11,19535,842,9
51.91,186.2,28.41,9069,17472,2/17/2018 1:00:00 PM,2/17/2018 1:00:00 PM,60,960.08,4,4,357,206.81,1,1778,136,182.86,2,454.47,985,11,16641,843,9
45.45,535.9,29.48,8868,19511,4/1/2018 10:00:00 AM,4/1/2018 10:00:00 AM,2,9,4,4,138,623.93,1,1524,49,2,173.66,44,1,11,18813,844,255.92
43.13,525.77,29.4,9527,22086,4/1/2018 3:00:00 AM,4/1/2018 3:00:00 AM,1,10,4,4,28,925.44,1,1323,23,12,166.39,131,3,11,21317,845,985.38
48.51,172.52,29.64,8653,17838,4/14/2018 7:00:00 PM,4/14/2018 7:00:00 PM,86,379.25,4,4,46,223.99,1,1473,110,1.86,2,740.69,834,11,17062,846,13
48.1,183.07,28.1,7383,15350,1/7/2018 1:00:00 AM,1/7/2018 1:00:00 AM,1,699.34,4,4,28,194.15,1,1333,19,751.83,1,953.21,851,11,14672,847,9
48.77,167.72,28.11,7256,14879,1/6/2018 10:00:00 PM,1/6/2018 10:00:00 PM,0,945.03,4,4,22,170.91,1,1270,16,668.29,1,704.08,868,11,14228,847,9
44.81,172.52,29.29,8417,18786,3/31/2018 11:00:00 AM,3/31/2018 11:00:00 AM,1,448.47,4,4,50,202.47,1,1386,26,982.72,1,816.01,933,11,18038,848,9
44.85,179.28,27.8,7268,16206,1/21/2018 3:00:00 AM,1/21/2018 3:00:00 AM,0,255.52,4,4,31,183.44,1,1282,20,981.54,1,268.79,865,11,15552,849,9
48.21,170.9,28.02,7453,15459,1/6/2018 11:00:00 PM,1/6/2018 11:00:00 PM,0,873.32,4,4,34,182.56,1,1344,18,736.47,1,806.25,869,11,14784,849,9
49.15,189.05,29.41,8540,17378,2/24/2018 2:00:00 PM,2/24/2018 2:00:00 PM,226,602.06,4,4,81,206.47,1,1469,284,40.07,2,374.13,980,11,16582,849,10
48.78,167.63,28.03,7494,15363,1/6/2018 9:00:00 PM,1/6/2018 9:00:00 PM,2,185.1,4,4,22,211.18,1,1346,17,872.92,1,231.04,993,11,14654,849,10
48.4,687.51,27.99,8372,17300,1/6/2018 7:00:00 PM,1/6/2018 7:00:00 PM,3,10,4,4,34,656.3,1,1449,23,2,184.8,114,1,11,16577,850,319.26
48.21,603.49,29.63,7778,16132,2/25/2018 11:00:00 AM,2/25/2018 11:00:00 AM,237,10,4,4,36,981.86,1,1384,261,1,182.21,7,1,11,15394,852,209.43
48.21,193.84,29.42,8631,17901,3/10/2018 3:00:00 PM,3/10/2018 3:00:00 PM,252,578.15,4,4,59,216.27,1,1514,273,6.14,2,698.76,979,11,17078,852,11
55.75,193.35,29.33,8362,14998,3/17/2018 4:00:00 PM,3/17/2018 4:00:00 PM,273,925.13,4,4,58,222.87,1,1569,333,295.16,2,391.85,804,11,14044,853,23
48.53,182.8,28.12,7111,14654,1/14/2018 11:00:00 AM,1/14/2018 11:00:00 AM,0,937.77,4,4,20,199.08,1,1310,16,903.21,1,214.1,879,11,13992,853,11
49.79,120.16,29.49,9548,19177,2/11/2018 4:00:00 PM,2/11/2018 4:00:00 PM,606,12,4,4,49,126.15,1,1576,810,2,182.28,133,1,11,18378,855,242.69
48.24,196.75,27.82,7532,15613,1/6/2018 8:00:00 PM,1/6/2018 8:00:00 PM,2,10,4,4,24,337.12,1,1402,19,2,180.15,20,1,11,14885,856,253.46
47.77,141.93,29.3,8451,17693,3/4/2018 10:00:00 AM,3/4/2018 10:00:00 AM,254,10,4,4,29,210.88,1,1413,324,2,183.04,70,1,11,16903,856,241.58
48.89,989.45,29.41,8565,17518,3/11/2018 11:00:00 AM,3/11/2018 11:00:00 AM,422,11,4,4,67,555.45,1,1544,465,2,181.76,114,1,11,16744,856,231.44
45.05,189.76,28.83,7652,16986,2/3/2018 9:00:00 AM,2/3/2018 9:00:00 AM,1,592.55,4,4,35,240.3,1,1380,20,339.12,2,643.81,995,11,16229,856,9
45.39,170.56,28.43,8607,18960,5/20/2018 8:00:00 AM,5/20/2018 8:00:00 AM,155,416.02,4,4,52,189.61,1,1420,189,852.78,1,388.98,826,11,18150,857,9
47.51,188.33,27.99,7392,15559,1/13/2018 12:00:00 PM,1/13/2018 12:00:00 PM,2,63.32,4,4,26,207.09,1,1292,20,91.42,2,166.28,879,11,14853,857,11
50.26,189.57,29.26,8082,16080,3/18/2018 9:00:00 AM,3/18/2018 9:00:00 AM,395,78.95,4,4,76,205.38,1,1350,470,49.37,2,401.15,920,11,15300,857,9
44.6,217.59,28.95,10868,24370,4/1/2018 4:00:00 AM,4/1/2018 4:00:00 AM,2,213.84,4,4,26,69.22,1,1382,21,34,168.2,391,7,11,23510,859,2
37.49,166.18,28.95,8267,22051,4/1/2018 5:00:00 AM,4/1/2018 5:00:00 AM,2,258.96,4,4,27,241.81,1,1374,20,21.22,2,606.11,897,11,18207,859,9
48.61,899.44,27.63,8233,16936,1/6/2018 5:00:00 PM,1/6/2018 5:00:00 PM,2,11,4,4,22,194.46,1,1507,20,2,187.83,25,1,11,16173,861,247.16
51.89,167.72,27.49,7762,14958,1/21/2018 11:00:00 AM,1/21/2018 11:00:00 AM,1,419.36,4,4,28,207.48,1,1494,20,988.09,1,470.84,927,11,14232,861,9
45.68,539.72,28.9,9381,20538,4/1/2018 2:00:00 PM,4/1/2018 2:00:00 PM,2,9,4,4,164,638.53,1,1587,57,2,180.07,112,1,11,19764,863,246.71
46.36,742.29,28.77,10146,21886,4/21/2018 10:00:00 AM,4/21/2018 10:00:00 AM,3,10,4,4,41,45.96,1,1604,29,2,168.31,30,1,11,21002,863,207.41
46.34,318.46,28.7,8608,18575,3/3/2018 1:00:00 PM,3/3/2018 1:00:00 PM,10,11,4,4,45,124.16,1,1468,33,2,188.13,79,1,11,17782,863,221.29
46.05,962.01,28.81,9285,20166,4/21/2018 12:00:00 PM,4/21/2018 12:00:00 PM,27,10,4,4,51,101.18,1,1470,59,2,168.28,12,1,11,19323,863,202.31
52.64,179.23,29.06,9110,17306,2/4/2018 3:00:00 PM,2/4/2018 3:00:00 PM,636,291.12,4,4,46,193.38,1,1385,823,898.89,1,592.9,909,11,16510,863,9
49.79,185.12,29.22,8120,16310,3/11/2018 1:00:00 PM,3/11/2018 1:00:00 PM,251,449.68,4,4,82,194.05,1,1517,292,879.24,1,481.51,917,11,15517,863,9
47.04,174.16,27.39,7430,15797,1/21/2018 6:00:00 AM,1/21/2018 6:00:00 AM,2,138.97,4,4,34,196.92,1,1291,21,0.34,2,436.81,952,11,15117,864,10
49.41,176.26,29.16,7875,15937,2/11/2018 11:00:00 AM,2/11/2018 11:00:00 AM,287,242.31,4,4,37,231.5,1,1468,345,198.13,2,923.7,973,11,15249,864,10
60.22,176.85,28.89,8898,14776,3/18/2018 2:00:00 AM,3/18/2018 2:00:00 AM,47,142.01,4,4,21,190.07,1,1359,66,42.45,2,641.19,706,11,13744,865,32
47.49,179.94,29.01,7636,16081,3/10/2018 10:00:00 AM,3/10/2018 10:00:00 AM,2,656.89,4,4,83,217.04,1,1409,25,81.78,2,314.03,986,11,15315,865,9
45.75,183.73,29.18,8442,18453,5/13/2018 4:00:00 AM,5/13/2018 4:00:00 AM,66,669.69,4,4,48,298.56,1,1429,99,592.11,2,265.93,937,11,17546,868,20
47.08,190.91,28.74,7462,15850,3/17/2018 11:00:00 AM,3/17/2018 11:00:00 AM,1,227.01,4,4,31,202.44,1,1350,20,0.37,2,435.07,947,11,15059,868,9
48.54,162.65,28.09,9154,18858,2/18/2018 9:00:00 AM,2/18/2018 9:00:00 AM,250,9,4,4,173,136.09,1,1697,381,2,193.18,11,1,11,17941,869,229.49
49.32,169.69,27.14,7294,14790,1/20/2018 1:00:00 PM,1/20/2018 1:00:00 PM,0,159.62,4,4,27,200.92,1,1253,17,837.52,1,623.09,872,11,14087,869,9
47.95,243.76,28.78,8616,17969,3/10/2018 1:00:00 PM,3/10/2018 1:00:00 PM,63,10,4,4,85,186.17,1,1568,95,2,190.37,3,1,11,17154,870,224.22
50.18,720.12,28.96,8994,17925,2/11/2018 2:00:00 PM,2/11/2018 2:00:00 PM,367,11,4,4,39,60.71,1,1387,415,2,184.44,32,1,11,17127,871,227.37
48.84,184.04,28.94,7605,15570,2/25/2018 8:00:00 AM,2/25/2018 8:00:00 AM,58,806.74,4,4,38,197.73,1,1356,79,839.1,1,529.29,939,11,14821,871,10
45.97,193.38,28.46,7943,17278,2/3/2018 3:00:00 PM,2/3/2018 3:00:00 PM,135,927,4,4,28,210.91,1,1431,194,84.52,2,44.87,940,11,16475,871,9
46.7,176.05,28.77,9370,20067,5/27/2018 1:00:00 PM,5/27/2018 1:00:00 PM,420,681.38,4,4,26,227.49,1,1628,450,2.85,2,838.94,940,11,19226,871,8
48.19,178.41,28.3,7974,16545,2/3/2018 5:00:00 AM,2/3/2018 5:00:00 AM,1,866.72,4,4,58,230.82,1,1480,29,326.2,2,741.5,970,11,15640,871,9
51.81,182.53,28.83,7046,13600,2/25/2018 4:00:00 AM,2/25/2018 4:00:00 AM,59,511.39,4,4,51,183.2,1,1395,89,808.89,1,188.08,694,11,12797,872,21
45.96,172.35,29.21,8461,18412,5/13/2018 10:00:00 AM,5/13/2018 10:00:00 AM,239,670.04,4,4,29,220.33,1,1417,287,134.87,2,754.5,899,11,17620,872,10
48.32,860.26,28.95,8428,17443,2/25/2018 1:00:00 PM,2/25/2018 1:00:00 PM,385,10,4,4,38,40.3,1,1389,459,2,189.63,27,1,11,16668,874,221.68
44.6,169.88,27.85,8620,19330,5/20/2018 5:00:00 AM,5/20/2018 5:00:00 AM,51,937.09,4,4,30,194.75,1,1439,70,853.2,1,790.11,861,11,18497,875,11
50.15,176.89,27.04,7689,15333,1/21/2018 8:00:00 AM,1/21/2018 8:00:00 AM,0,484.56,4,4,28,237.04,1,1334,19,151,2,957.5,974,11,14573,876,9
46.55,549.38,28.6,8148,17502,3/4/2018 7:00:00 AM,3/4/2018 7:00:00 AM,30,11,4,4,32,450.3,1,1395,49,2,181.99,136,1,11,16763,877,234.53
45.78,181.76,28.56,7836,17118,3/10/2018 11:00:00 AM,3/10/2018 11:00:00 AM,2,986.01,4,4,74,195.71,1,1473,23,926.44,1,769.46,922,11,16370,877,9
47.8,191.71,27.41,8334,17436,1/13/2018 10:00:00 AM,1/13/2018 10:00:00 AM,0,555.98,4,4,25,238.55,1,1315,19,364.62,2,566.16,988,11,16674,877,13
47.82,183.38,28.59,8031,16793,3/4/2018 8:00:00 AM,3/4/2018 8:00:00 AM,58,603.66,4,4,34,225.22,1,1401,83,89.69,2,43.09,997,11,16034,877,10
49.44,653.71,27.2,7640,15452,1/7/2018 2:00:00 PM,1/7/2018 2:00:00 PM,2,9,4,4,23,170.37,1,1370,18,3,181.57,111,1,11,14801,878,238.36
44.92,175.42,28.33,9448,21033,5/27/2018 6:00:00 AM,5/27/2018 6:00:00 AM,29,95.06,4,4,27,189.09,1,1575,53,726.94,1,654.09,902,11,20205,878,10
48.54,187.46,28.63,8503,17517,3/18/2018 11:00:00 AM,3/18/2018 11:00:00 AM,564,179,4,4,67,205.92,1,1398,723,991.77,1,674.22,974,11,16733,878,10
48.57,171.84,28.64,7757,15971,4/15/2018 4:00:00 AM,4/15/2018 4:00:00 AM,54,449.02,4,4,53,173.5,1,1382,79,761.64,1,595.71,690,11,15146,879,12
46.95,167.42,28.58,7752,16513,4/15/2018 5:00:00 AM,4/15/2018 5:00:00 AM,28,294.88,4,4,37,175.82,1,1369,49,731.21,1,367.52,705,11,15723,881,11
50.59,62.44,27.08,8005,15823,1/7/2018 4:00:00 PM,1/7/2018 4:00:00 PM,1,10,4,4,22,118,1,1453,18,3,184.59,188,1,11,15117,882,238.15
46.53,171.49,28.56,7802,16766,4/15/2018 6:00:00 AM,4/15/2018 6:00:00 AM,31,105.23,4,4,47,191.37,1,1385,55,766.74,1,962.6,768,11,16004,882,11
49.24,177.19,26.89,7365,14957,1/21/2018 1:00:00 PM,1/21/2018 1:00:00 PM,2,669.09,4,4,26,197.14,1,1318,19,846.95,1,201.83,902,11,14270,882,9
48.64,436.61,28.32,7981,16407,2/24/2018 11:00:00 AM,2/24/2018 11:00:00 AM,3,10,4,4,44,358.56,1,1427,24,2,192.59,50,1,11,15619,883,233.68
47.67,178.04,28.23,9611,20159,3/31/2018 12:00:00 PM,3/31/2018 12:00:00 PM,11,526.79,4,4,45,226.71,1,1733,35,345.88,2,768.38,989,11,19401,883,9
49.69,185.57,28.44,8235,16572,3/11/2018 9:00:00 AM,3/11/2018 9:00:00 AM,239,744.2,4,4,80,215.5,1,1464,340,62.16,2,700.61,959,11,15785,884,9
46.47,190.98,27.99,7571,16290,2/3/2018 1:00:00 PM,2/3/2018 1:00:00 PM,127,496.48,4,4,27,205.31,1,1346,158,3.75,2,844.91,959,11,15560,885,9
51.12,176.72,28.44,7474,14620,2/25/2018 5:00:00 AM,2/25/2018 5:00:00 AM,30,145.73,4,4,37,210.57,1,1390,53,4.94,2,116.97,763,11,13706,886,21
48.41,190.18,28.58,7644,15790,2/25/2018 12:00:00 PM,2/25/2018 12:00:00 PM,249,228.69,4,4,38,204.19,1,1342,299,943.76,1,821.45,915,11,15043,887,9
47.76,779.74,28.38,8678,18172,3/4/2018 11:00:00 AM,3/4/2018 11:00:00 AM,490,11,4,4,27,146.62,1,1506,648,2,179.08,119,1,11,17413,888,231.68
48.82,183.64,27,7066,14473,1/14/2018 7:00:00 AM,1/14/2018 7:00:00 AM,0,558.63,4,4,30,205.12,1,1246,18,897.02,1,628.44,894,11,13813,889,11
44.55,679.87,27.99,8944,20077,3/31/2018 2:00:00 PM,3/31/2018 2:00:00 PM,0,9,4,4,39,949.24,1,1507,23,2,182.34,139,1,11,19306,891,269.7
52.7,453.43,28.16,9537,18097,2/4/2018 4:00:00 PM,2/4/2018 4:00:00 PM,502,9,4,4,30,436.61,1,1425,716,2,183.29,50,1,11,17279,893,243.66
50.6,172.15,27.87,9749,19266,4/22/2018 3:00:00 AM,4/22/2018 3:00:00 AM,15,541.78,4,4,173,239.81,1,1541,65,442.21,2,856.48,868,11,18354,893,18
46.45,183.78,28.14,9619,20707,5/27/2018 2:00:00 PM,5/27/2018 2:00:00 PM,386,116.89,4,4,47,228.61,1,1701,426,135.81,2,240.8,950,11,19852,893,9
49.16,653.52,26.7,8139,16557,1/6/2018 4:00:00 PM,1/6/2018 4:00:00 PM,0,10,4,4,27,487.98,1,1460,18,2,188.16,93,1,11,15790,894,272.13
44.88,84.24,27.24,8595,19153,2/18/2018 4:00:00 AM,2/18/2018 4:00:00 AM,40,13,4,4,35,714.69,1,1401,62,1,174.27,84,1,11,18419,894,186.1
49.77,172.48,26.67,7696,15465,1/6/2018 3:00:00 PM,1/6/2018 3:00:00 PM,2,79.96,4,4,25,223.25,1,1378,18,61.92,2,692.09,961,11,14742,895,10
44.29,177.94,26.81,9445,21326,5/19/2018 8:00:00 AM,5/19/2018 8:00:00 AM,1,964.12,4,4,48,250.01,1,1567,24,324.26,2,979.54,989,11,20364,895,9
42.79,391.81,27.78,10352,24190,5/27/2018 4:00:00 AM,5/27/2018 4:00:00 AM,46,12,4,4,23,560.17,1,1587,65,1,172.37,11,1,11,23308,896,185.5
50.24,200.51,28.11,8078,16078,2/25/2018 3:00:00 AM,2/25/2018 3:00:00 AM,16,879.75,4,4,43,190.45,1,1412,38,421.78,2,137.03,788,11,15217,896,20
47.13,175.03,28.38,8065,17110,5/13/2018 6:00:00 AM,5/13/2018 6:00:00 AM,58,98.13,4,4,35,200.37,1,1451,80,902.81,1,709.47,776,11,16283,897,18
42.21,202.37,27.61,9906,23468,5/27/2018 1:00:00 AM,5/27/2018 1:00:00 AM,2,12,4,4,29,573.91,1,1546,22,1,166.81,13,1,11,22680,899,172.99
43.68,165.82,27.78,8393,19215,4/1/2018 6:00:00 AM,4/1/2018 6:00:00 AM,0,57.84,4,4,25,229,1,1374,18,134.42,2,325.71,923,11,18486,899,9
50.35,620.35,26.59,7786,15463,1/7/2018 3:00:00 PM,1/7/2018 3:00:00 PM,3,10,4,4,43,340.01,1,1390,25,3,182.43,165,1,11,14802,900,257.74
46.58,176.65,27.88,7717,16566,3/10/2018 12:00:00 PM,3/10/2018 12:00:00 PM,1,93.57,4,4,67,186.98,1,1436,21,827.91,1,51.19,890,11,15823,900,10
47.32,187.97,26.73,8022,16952,1/13/2018 11:00:00 AM,1/13/2018 11:00:00 AM,0,706.65,4,4,59,225.88,1,1449,26,387.54,2,154.1,991,11,16248,901,12
47.28,180.01,28.18,8357,17675,5/13/2018 5:00:00 AM,5/13/2018 5:00:00 AM,46,86.66,4,4,44,215.07,1,1407,76,77.16,2,930.26,815,11,16821,902,20
50.87,171.95,26.32,6882,13527,1/21/2018 10:00:00 AM,1/21/2018 10:00:00 AM,0,901.5,4,4,28,205.09,1,1251,18,96.09,2,997.61,867,11,12843,902,7
47.54,166.51,27.77,7792,16391,4/15/2018 1:00:00 AM,4/15/2018 1:00:00 AM,32,789.84,4,4,49,168.01,1,1379,57,875.65,1,113.47,729,11,15611,907,12
44.94,173.74,26.9,8763,19499,5/20/2018 6:00:00 AM,5/20/2018 6:00:00 AM,64,731.22,4,4,51,189.34,1,1422,98,720.36,1,835.63,828,11,18689,910,10
44.04,827.48,27.4,9849,22361,5/27/2018 7:00:00 AM,5/27/2018 7:00:00 AM,74,11,4,4,34,292.78,1,1659,99,2,184.3,74,1,11,21484,912,254.16
45.82,190.24,26.1,7243,15806,1/7/2018 3:00:00 AM,1/7/2018 3:00:00 AM,0,104.87,4,4,29,196.87,1,1329,17,3.96,2,187.86,858,11,15140,916,9
44.65,177.92,26.61,8786,19677,5/20/2018 3:00:00 AM,5/20/2018 3:00:00 AM,35,106.6,4,4,38,227.05,1,1426,69,47.01,2,187.08,890,11,18700,917,18
47.81,178.8,25.74,7309,15287,1/20/2018 11:00:00 AM,1/20/2018 11:00:00 AM,2,330.78,4,4,44,223.45,1,1354,24,140.87,2,460.56,994,11,14553,919,9
46.21,178.26,27.26,9258,20035,4/14/2018 12:00:00 PM,4/14/2018 12:00:00 PM,44,772.14,4,4,139,181.26,1,1498,87,805.83,1,807.78,868,11,19117,921,10
45.63,196.83,26.93,7420,16263,2/3/2018 10:00:00 AM,2/3/2018 10:00:00 AM,8,647.07,4,4,30,209.37,1,1321,26,58.94,2,755.93,930,11,15526,921,9
48.98,180.27,26.15,7325,14955,1/14/2018 8:00:00 AM,1/14/2018 8:00:00 AM,3,22.52,4,4,26,248.84,1,1290,20,130.66,2,307.26,989,11,14288,922,15
47.59,169.62,27.37,7906,16614,4/15/2018 3:00:00 AM,4/15/2018 3:00:00 AM,32,620.18,4,4,40,172.59,1,1409,65,683.62,1,138.4,704,11,15822,923,12
45.03,297.77,26.93,9305,20665,4/21/2018 6:00:00 AM,4/21/2018 6:00:00 AM,1,10,4,4,50,206.56,1,1585,27,2,168.75,64,1,11,19785,926,250.19
45.15,695.39,26.96,9085,20120,3/31/2018 9:00:00 AM,3/31/2018 9:00:00 AM,2,10,4,4,64,279.83,1,1434,31,2,175.54,5,1,11,19337,927,232.48
45.58,785.05,26.59,9554,20960,5/26/2018 7:00:00 AM,5/26/2018 7:00:00 AM,1,17,4,4,43,332.7,1,1741,26,2,173.66,0,1,11,20049,929,252.19
47.49,177.6,27.25,8487,17871,5/13/2018 2:00:00 AM,5/13/2018 2:00:00 AM,79,667.88,4,4,64,225.3,1,1480,130,313.81,2,781.76,868,11,17062,932,22
41.2,550.13,26.7,9921,24083,5/27/2018 2:00:00 AM,5/27/2018 2:00:00 AM,43,12,4,4,27,628.84,1,1534,62,1,167.72,53,1,11,23312,933,189.44
49.71,180.41,27.05,8162,16418,3/11/2018 10:00:00 AM,3/11/2018 10:00:00 AM,320,220.59,4,4,73,207.97,1,1403,369,10.38,2,830.24,900,11,15659,934,9
47.9,575.13,25.41,8187,17092,1/21/2018 4:00:00 AM,1/21/2018 4:00:00 AM,1,84.72,4,4,36,181.46,1,1281,24,16,161.36,708,3,11,16352,935,1
49.72,179.33,25.52,7504,15094,1/6/2018 2:00:00 PM,1/6/2018 2:00:00 PM,0,445.73,4,4,22,208.49,1,1339,17,996.15,1,927.79,901,11,14388,939,9
48.88,183.51,25.29,7277,14888,1/7/2018 5:00:00 AM,1/7/2018 5:00:00 AM,0,722.68,4,4,27,197.87,1,1313,18,963.77,1,286.75,843,11,14123,949,9
49.88,175.16,25.39,7789,15613,1/14/2018 5:00:00 AM,1/14/2018 5:00:00 AM,1,768.92,4,4,22,180.27,1,1270,19,693.27,1,181.98,833,11,14841,951,12
44.81,177.34,26.73,8375,18691,5/13/2018 3:00:00 AM,5/13/2018 3:00:00 AM,40,213.21,4,4,55,197.44,1,1457,78,925.64,1,794.63,800,11,17854,953,21
