% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
46.05,6.94,690.5,15211,33030,3/20/2018 12:00:00 AM,3/20/2018 12:00:00 AM,9,0,12,12,78,458.68,1,2865,52,1,74.96,46.4,1.16,19,31041,14,11.07
47.07,8.28,105.35,15440,32804,3/14/2018 4:00:00 AM,3/14/2018 4:00:00 AM,48,0,12,12,70,547.91,1,2736,92,1,69.17,103.75,1.11,19,29354,25,10.82
46.17,1.17,845.94,8024,17378,3/25/2018 1:00:00 AM,3/25/2018 1:00:00 AM,32,0,12,12,90,227.44,1,1638,57,1,150.74,12.79,1.13,20,16657,4,9.75
47.23,1.36,416.85,8813,18660,3/24/2018 4:00:00 PM,3/24/2018 4:00:00 PM,116,0,12,12,153,183.48,1,1705,163,1,118.07,13.97,1.08,20,17802,5,10.13
47.55,1.43,531.71,7746,16290,3/24/2018 11:00:00 PM,3/24/2018 11:00:00 PM,15,0,12,12,85,239.39,1,1587,39,1,132.71,15.77,1.13,20,15592,5,9.65
47.15,1.35,285.35,8343,17695,3/24/2018 6:00:00 PM,3/24/2018 6:00:00 PM,56,0,12,12,133,186.54,1,1662,86,1,126.78,14.39,1.13,20,16915,5,10.19
47.75,1.61,604.49,7886,16516,3/24/2018 8:00:00 PM,3/24/2018 8:00:00 PM,28,0.01,12,12,107,212.77,1,1613,55,1,126.92,16.92,1.15,20,15778,5,9.57
54.12,1.55,803.31,10416,19246,3/11/2018 4:00:00 PM,3/11/2018 4:00:00 PM,291,0.01,12,12,80,91.4,1,1840,372,1,50.38,14.48,1.16,20,18055,5,9.02
50.3,1.89,657.68,13233,26306,3/16/2018 5:00:00 AM,3/16/2018 5:00:00 AM,6,0,12,12,64,78.54,1,2681,61,1,58.85,17.03,0.98,20,24765,6,12.29
49.48,1.84,523.42,13054,26381,3/22/2018 4:00:00 AM,3/22/2018 4:00:00 AM,17,0,12,12,96,142.81,1,2628,70,1,64.54,17.46,0.98,20,24807,6,11.27
46.96,1.92,708.76,12371,26340,3/9/2018 3:00:00 AM,3/9/2018 3:00:00 AM,7,0,12,12,118,133.11,1,2517,54,1,93.47,17.34,1,20,24944,6,10.87
47.48,2.13,857.28,13687,28826,3/9/2018 5:00:00 AM,3/9/2018 5:00:00 AM,11,0,12,12,96,133.53,1,2798,72,1,95.36,19.29,1,20,27152,6,12.55
43.32,1.47,923.88,8793,20299,3/25/2018 11:00:00 AM,3/25/2018 11:00:00 AM,28,0.02,12,12,94,169.27,1,1588,56,1,69.07,15.11,1.14,20,19430,6,9.43
48.92,2.12,696.94,14534,29709,3/22/2018 2:00:00 AM,3/22/2018 2:00:00 AM,12,0,12,12,101,236.45,1,2879,64,1,66.74,21.74,0.9,20,27978,7,12.54
47.54,1.93,150.38,14976,31505,3/29/2018 3:00:00 AM,3/29/2018 3:00:00 AM,9,0,12,12,128,156.2,1,2520,76,1,78.32,18.31,0.96,20,30076,7,11.04
45.99,2,52.73,14018,30484,3/9/2018 2:00:00 AM,3/9/2018 2:00:00 AM,10,0,12,12,97,193.95,1,2762,60,1,90.19,18.69,0.97,20,28370,7,11.24
46.75,2.13,716.1,13351,28558,3/15/2018 3:00:00 AM,3/15/2018 3:00:00 AM,12,0,12,12,79,97.82,1,2524,63,1,71.21,19.41,0.97,20,27098,7,11.39
18.26,2.08,822.7,15088,82621,3/15/2018 1:00:00 AM,3/15/2018 1:00:00 AM,16,0,12,12,105,218.78,1,2754,66,1,67.64,19.47,0.97,20,59609,7,12.63
21.16,1.99,314.91,14620,69108,3/16/2018 1:00:00 AM,3/16/2018 1:00:00 AM,7,0,12,12,95,224.28,1,2657,49,1,67.69,18.46,0.98,20,48280,7,12.3
49.16,2.04,698.24,13700,27866,3/23/2018 3:00:00 AM,3/23/2018 3:00:00 AM,12,0,12,12,116,154.43,1,2773,73,1,65.58,19.62,0.99,20,26323,7,11.43
48.67,2.04,118.91,13004,26721,3/2/2018 5:00:00 AM,3/2/2018 5:00:00 AM,12,0,12,12,47,87.6,1,2682,67,1,66.04,18.02,1,20,25176,7,12.37
50.51,2.02,601.83,14287,28285,3/30/2018 1:00:00 PM,3/30/2018 1:00:00 PM,12,0,12,12,98,19.41,1,2578,70,1,57.19,18.27,1.02,20,26970,7,9.53
51.21,2.03,304.87,12882,25156,3/23/2018 4:00:00 AM,3/23/2018 4:00:00 AM,7,0,12,12,105,118.09,1,2617,58,1,65.28,19.32,1.03,20,23668,7,10.24
49.53,1.93,184.12,12657,25555,3/2/2018 4:00:00 AM,3/2/2018 4:00:00 AM,10,0,12,12,44,105.07,1,2543,58,1,62.91,17.98,1.03,20,24153,7,10.8
49.39,2.3,709.17,15402,31182,3/29/2018 1:00:00 AM,3/29/2018 1:00:00 AM,9,0,12,12,133,213.94,1,2592,74,1,77.35,23.56,0.93,20,29673,8,12.26
51.52,2.9,578.03,13452,26108,3/21/2018 7:00:00 AM,3/21/2018 7:00:00 AM,24,0,12,12,103,72.46,1,3012,72,1,58.37,22.75,1.16,20,24409,8,9.93
51.34,2.71,102.88,13639,26566,3/21/2018 6:00:00 AM,3/21/2018 6:00:00 AM,13,0,12,12,94,76.6,1,2849,72,1,54.04,23.1,1.17,20,25046,8,11.24
50.55,2.68,267.82,11907,23554,3/21/2018 4:00:00 AM,3/21/2018 4:00:00 AM,6,0,12,12,87,114.86,1,2479,52,1,58.71,23.68,1.22,20,22274,8,10.74
50.11,2.32,272.38,14631,29196,3/30/2018 5:00:00 AM,3/30/2018 5:00:00 AM,8,0,12,12,98,141.39,1,2547,68,1,73.51,30.79,1.01,20,27842,9,11.17
52.16,3.78,705.84,15291,29313,3/13/2018 4:00:00 AM,3/13/2018 4:00:00 AM,21,0,12,12,80,703.39,1,2616,66,2,66.38,27.6,1.01,20,27936,9,10.64
44.78,2.21,231.35,9945,22207,3/25/2018 9:00:00 AM,3/25/2018 9:00:00 AM,96,0.04,12,12,185,247.99,1,1909,165,1,60.96,25.3,1.3,20,21044,9,9.31
50.8,4.07,250.32,17760,34961,3/27/2018 2:00:00 AM,3/27/2018 2:00:00 AM,10,0,12,12,118,201.31,1,2731,78,2,91.73,32.66,0.89,20,33525,10,13.45
51.5,4.65,393.97,17198,33391,3/27/2018 1:00:00 AM,3/27/2018 1:00:00 AM,21,0,12,12,143,991.09,1,2627,80,1,92.08,35.15,0.89,20,32025,11,12.08
50.57,5.03,988.64,16910,33441,3/13/2018 1:00:00 AM,3/13/2018 1:00:00 AM,27,0,12,12,90,692.35,1,2766,72,2,73.48,36.27,0.94,20,31873,11,12.45
49.16,5.34,735.8,15625,31787,3/20/2018 3:00:00 AM,3/20/2018 3:00:00 AM,10,0,12,12,87,947.43,1,2643,58,1,85.87,37.24,1.04,20,30250,11,10.93
50.7,4.76,270.75,16591,32722,3/27/2018 12:00:00 AM,3/27/2018 12:00:00 AM,17,0,12,12,140,955.78,1,2614,75,1,68.58,34.65,1.07,20,31411,11,10.91
49.54,4.99,32.74,13937,28134,3/21/2018 3:00:00 AM,3/21/2018 3:00:00 AM,16,0,12,12,101,928.95,1,2577,64,1,100.27,36.08,1.22,20,26799,12,9.81
52.39,6.39,461.11,14431,27544,3/21/2018 2:00:00 AM,3/21/2018 2:00:00 AM,7,0,12,12,111,992.11,1,2587,53,1,71.74,44.63,1.24,20,26280,13,10.01
51.04,6.7,775.32,16455,32238,3/20/2018 2:00:00 AM,3/20/2018 2:00:00 AM,29,0,12,12,78,834.05,1,3040,72,1,119.69,48.8,1.1,20,30686,14,11.96
21.66,6.57,544.68,15646,72238,3/16/2018 11:00:00 PM,3/16/2018 11:00:00 PM,8,0,12,12,80,419.5,1,2662,50,1,71.86,46.51,1.25,20,51429,14,9.85
16.94,6.76,515.23,17112,101030,3/23/2018 11:00:00 PM,3/23/2018 11:00:00 PM,8,0,12,12,110,630.73,1,2852,60,1,68.72,48.33,1.36,20,61245,14,9.85
49.12,6.97,523,17499,35623,3/27/2018 3:00:00 AM,3/27/2018 3:00:00 AM,17,0,12,12,112,104.87,1,2877,73,2,75.98,65.74,0.92,20,33970,16,10.93
50,2.7,194.06,13822,27643,3/1/2018 3:00:00 AM,3/1/2018 3:00:00 AM,11,0,12,12,58,240.22,1,2927,56,1,66.61,80.45,1.03,20,26174,18,10.75
52.39,2.83,5.85,13770,26285,3/1/2018 4:00:00 AM,3/1/2018 4:00:00 AM,12,0,12,12,58,257.81,1,2884,64,1,60.71,86.82,1.1,20,24834,19,11.26
44.87,1.22,369.25,8177,18222,3/24/2018 10:00:00 PM,3/24/2018 10:00:00 PM,15,0,12,12,86,258.68,1,1613,39,1,142.17,12.8,1.13,21,17498,5,9.78
46.4,1.51,916.5,8450,18213,3/25/2018 2:00:00 AM,3/25/2018 2:00:00 AM,31,0.01,12,12,109,190.83,1,1759,59,1,133.51,18.13,1.14,21,17426,5,9.41
47.83,1.25,925.02,8001,16726,3/11/2018 8:00:00 PM,3/11/2018 8:00:00 PM,181,0,12,12,89,101.75,1,1436,221,1,59.66,11.83,1.17,21,15829,5,9.41
34.46,1.99,822.82,13610,39499,3/2/2018 2:00:00 AM,3/2/2018 2:00:00 AM,12,0,12,12,47,147.23,1,2785,53,1,64.53,17.76,0.96,21,31767,6,11.39
53.02,2.16,998.66,14891,28085,3/29/2018 5:00:00 AM,3/29/2018 5:00:00 AM,12,0,12,12,134,105.27,1,2706,77,1,57.37,20.37,0.98,21,26637,6,10.92
47.92,1.93,559.62,13653,28492,3/8/2018 4:00:00 AM,3/8/2018 4:00:00 AM,11,3.81,12,12,254,10.03,1,2920,77,992.81,56.09,16.52,1,21,26769,6,0
49.66,1.84,719.93,13447,27080,3/2/2018 6:00:00 AM,3/2/2018 6:00:00 AM,10,0,12,12,75,76.74,1,2903,75,1,60.5,16.97,1.01,21,25484,6,11.85
48.06,1.29,466.41,7716,16053,3/4/2018 9:00:00 PM,3/4/2018 9:00:00 PM,248,0,12,12,29,94.86,1,1433,310,1,59.97,11.76,1.15,21,15093,6,9.41
44.6,1.33,178.9,9581,21484,3/24/2018 3:00:00 PM,3/24/2018 3:00:00 PM,95,0,12,12,252,46.19,1,1865,141,1,78.61,14.84,1.16,21,20535,6,9.54
35.96,1.53,801.66,10353,28794,3/25/2018 6:00:00 AM,3/25/2018 6:00:00 AM,152,0.05,12,12,108,200.23,1,1879,192,1,61.25,16.29,1.17,21,25289,6,9.47
51.27,1.97,595.56,15577,30383,3/30/2018 2:00:00 AM,3/30/2018 2:00:00 AM,8,0,12,12,103,353.82,1,2497,70,1,68.41,23.13,0.87,21,29027,7,13.76
40.42,2.07,167.57,13363,33055,3/15/2018 2:00:00 AM,3/15/2018 2:00:00 AM,7,0,12,12,91,114.06,1,2704,56,1,65.62,19.47,0.95,21,29457,7,11.43
48.91,2.15,828.83,13591,27789,3/22/2018 3:00:00 AM,3/22/2018 3:00:00 AM,8,0,12,12,128,183.81,1,2763,72,1,60.19,21.74,0.96,21,26202,7,11.52
49.78,2.03,530.9,13677,27473,3/16/2018 8:00:00 AM,3/16/2018 8:00:00 AM,12,3.08,12,12,97,10.06,1,2851,61,999.6,59.17,16.76,0.96,21,25967,7,0
47.48,2.29,222.38,14370,30266,3/8/2018 3:00:00 AM,3/8/2018 3:00:00 AM,9,0,12,12,266,42.04,1,3006,70,1,62.69,20.22,0.98,21,28511,7,10.23
54.23,1.96,608.15,16481,30389,3/30/2018 8:00:00 AM,3/30/2018 8:00:00 AM,10,0,12,12,161,473.41,1,3180,86,1,65.82,19.05,1,21,28786,7,10.48
52.58,2.2,849.18,15548,29571,3/30/2018 6:00:00 AM,3/30/2018 6:00:00 AM,11,0,12,12,105,209.28,1,2839,93,1,62.24,21.05,1,21,28044,7,13.72
48.79,2.1,386.03,13132,26916,3/15/2018 4:00:00 AM,3/15/2018 4:00:00 AM,16,0,12,12,87,21.96,1,2670,65,1,61.8,17.99,1.01,21,25365,7,10.73
51.47,2.25,389.79,13971,27145,3/23/2018 5:00:00 AM,3/23/2018 5:00:00 AM,7,0,12,12,106,94.15,1,2765,61,1,63.33,21.18,1.02,21,25727,7,10.52
49.28,1.86,14.76,12719,25812,3/2/2018 12:00:00 PM,3/2/2018 12:00:00 PM,10,0,12,12,72,115.29,1,2719,59,1,142.27,16.03,1.05,21,24425,7,9.31
22.99,2.16,732.63,14322,62292,3/9/2018 1:00:00 PM,3/9/2018 1:00:00 PM,14,0,12,12,98,58.24,1,2922,64,1,54.41,18.66,1.08,21,43890,7,9.5
51.04,2.05,471.45,14859,29114,3/30/2018 8:00:00 PM,3/30/2018 8:00:00 PM,24,0,12,12,103,51.73,1,2970,85,1,64.03,22.83,1.07,21,27680,8,10.24
21.03,2.63,605.5,18406,87514,3/22/2018 12:00:00 AM,3/22/2018 12:00:00 AM,16,0,12,12,115,489.31,1,3143,76,1,62.63,22.3,1.1,21,59314,8,11.73
24.73,2.79,890.86,15640,63251,3/23/2018 12:00:00 AM,3/23/2018 12:00:00 AM,20,0,12,12,127,227.83,1,2956,78,1,68.04,24.58,1.14,21,44399,8,11.3
49.53,3.86,398,15718,31734,3/13/2018 3:00:00 AM,3/13/2018 3:00:00 AM,28,0.01,12,12,81,775.7,1,2585,98,2,72.25,27.19,0.96,21,29988,9,11.39
53.58,4.03,968.6,17414,32498,3/28/2018 5:00:00 AM,3/28/2018 5:00:00 AM,13,0,12,12,158,104.4,1,2782,84,2,90.79,30.66,0.97,21,30966,9,10.61
18.83,3.2,220.98,15906,84456,3/16/2018 12:00:00 AM,3/16/2018 12:00:00 AM,13,0,12,12,100,284.33,1,2885,60,1,89.87,23.89,1.14,21,58800,9,10.93
52.76,4.87,802.25,17990,34100,3/28/2018 2:00:00 AM,3/28/2018 2:00:00 AM,9,0,12,12,140,975.48,1,2726,68,1,71.83,38.54,0.95,21,32707,11,11.39
48.55,5.27,610.47,16141,33248,3/6/2018 3:00:00 AM,3/6/2018 3:00:00 AM,25,0,12,12,115,171.07,1,2752,87,2,71.6,36.62,1,21,31665,11,10.91
49.2,5.23,402.09,15052,30593,3/6/2018 4:00:00 AM,3/6/2018 4:00:00 AM,32,0,12,12,48,16.84,1,2628,86,2,78.69,36.35,1.01,21,29084,11,10.89
47.8,2.12,882.87,14982,31339,3/30/2018 9:00:00 PM,3/30/2018 9:00:00 PM,9,0,12,12,111,102.21,1,2841,76,1,55.99,44.91,1.05,21,29511,11,10.36
43.7,5.15,527.94,15518,35511,3/13/2018 12:00:00 AM,3/13/2018 12:00:00 AM,25,0.01,12,12,78,163.77,1,2786,70,2,65.27,37.02,1.06,21,33528,11,11.01
52.04,5.68,20.13,15085,28988,3/20/2018 4:00:00 AM,3/20/2018 4:00:00 AM,12,0,12,12,91,4.77,1,2656,59,2,76.03,38.96,1.1,21,27528,12,10.8
51.7,5.12,415.48,16990,32860,3/28/2018 11:00:00 PM,3/28/2018 11:00:00 PM,12,0,12,12,132,498.01,1,2698,74,1,69.18,37.14,1.11,21,31500,12,10.21
25.57,6.45,709.35,17526,68549,3/14/2018 1:00:00 AM,3/14/2018 1:00:00 AM,16,0,12,12,70,778.65,1,2877,61,1,74.08,46.25,1.05,21,52569,13,12.5
14.98,6.07,273.25,17039,113771,3/14/2018 2:00:00 AM,3/14/2018 2:00:00 AM,22,0,12,12,82,821.65,1,2709,65,1,70.59,45.7,1.11,21,72578,13,11.13
51.82,5.38,163.47,17053,32909,3/27/2018 11:00:00 PM,3/27/2018 11:00:00 PM,12,0,12,12,118,349.84,1,2828,68,1,64.53,41.61,1.13,21,31444,13,10.42
51.87,5.55,102.04,17513,33761,3/29/2018 11:00:00 PM,3/29/2018 11:00:00 PM,9,0,12,12,138,564.98,1,2642,76,1,69.25,42.07,1.15,21,32126,13,10.48
13.2,7,421.27,17387,131688,3/3/2018 12:00:00 AM,3/3/2018 12:00:00 AM,13,0,12,12,63,666.28,1,2967,57,1,66.88,49.19,1.3,21,88269,15,10.29
34.67,9.5,566.25,16443,47423,3/14/2018 3:00:00 AM,3/14/2018 3:00:00 AM,18,0,12,12,71,976.48,1,2764,60,1,91.77,102.67,1.11,21,36599,24,10.52
46.24,9.4,858.48,17936,38784,3/27/2018 4:00:00 AM,3/27/2018 4:00:00 AM,12,0,12,12,96,588.4,1,2706,64,1,81.04,112.06,1,21,34223,25,11.01
45.53,1.15,630.17,7544,16570,3/25/2018 12:00:00 AM,3/25/2018 12:00:00 AM,8,0,12,12,95,226.16,1,1578,34,1,140.22,12.89,1.12,22,15876,4,9.24
48.9,1.33,939.91,8933,18268,3/4/2018 6:00:00 PM,3/4/2018 6:00:00 PM,487,0,12,12,33,189.69,1,1566,611,1,57.11,12.22,1.1,22,17328,5,9.46
48.9,1.45,442.71,8235,16839,3/24/2018 7:00:00 PM,3/24/2018 7:00:00 PM,25,0,12,12,143,169.54,1,1722,61,1,134.16,16.94,1.21,22,16045,5,9.44
50.56,1.75,677.76,13348,26398,3/2/2018 8:00:00 AM,3/2/2018 8:00:00 AM,13,0,12,12,65,38.67,1,2809,62,1,55.11,16.68,0.95,22,24881,6,10.34
49.64,2.04,785.78,13637,27473,3/22/2018 5:00:00 AM,3/22/2018 5:00:00 AM,9,0,12,12,94,137.12,1,2848,63,1,54.14,19.18,0.97,22,25927,6,10.53
49.04,1.97,992.99,14216,28988,3/9/2018 6:00:00 AM,3/9/2018 6:00:00 AM,14,0,12,12,104,62.25,1,2960,79,1,89.03,17.76,1.01,22,27340,6,12.28
50.5,1.35,214.4,11712,23193,3/25/2018 4:00:00 PM,3/25/2018 4:00:00 PM,722,0.06,12,12,106,83.85,1,1745,1368,1,61.13,13.83,1.04,22,22157,6,9.36
52.88,1.62,512.79,10788,20400,3/4/2018 5:00:00 PM,3/4/2018 5:00:00 PM,608,0,12,12,39,125.08,1,1714,1190,1,59.06,14.85,1.06,22,19466,6,9.76
47.93,1.24,382.91,9059,18899,3/18/2018 7:00:00 PM,3/18/2018 7:00:00 PM,600,0,12,12,72,165.22,1,1589,756,1,72.02,11,1.12,22,17990,6,9.87
44.76,1.31,586.18,9491,21203,3/25/2018 1:00:00 PM,3/25/2018 1:00:00 PM,27,0,12,12,81,196.39,1,1609,53,1,68.52,13.41,1.13,22,20312,6,9.07
43.35,1.36,810.53,9612,22172,3/25/2018 12:00:00 PM,3/25/2018 12:00:00 PM,74,0,12,12,85,154.69,1,1645,103,1,67.85,14.4,1.15,22,21297,6,9.44
46.86,1.43,368.44,7813,16673,3/4/2018 10:00:00 PM,3/4/2018 10:00:00 PM,153,0,12,12,31,190.67,1,1437,225,1,83.55,13.77,1.18,22,15732,6,9.47
44.98,1.31,609.66,10574,23505,3/24/2018 2:00:00 PM,3/24/2018 2:00:00 PM,150,7.22,12,12,309,8.53,1,1939,214,966.27,55.01,17.29,1.19,22,22553,6,0
46.4,1.47,946.05,8287,17859,3/11/2018 9:00:00 PM,3/11/2018 9:00:00 PM,434,0,12,12,80,32.53,1,1469,517,1,61.63,15.23,1.19,22,16953,6,9.29
47.16,1.22,167.92,8344,17695,3/11/2018 7:00:00 PM,3/11/2018 7:00:00 PM,246,0,12,12,77,51.59,1,1485,275,1,64.04,12.02,1.2,22,16763,6,9.25
46.44,1.38,302.15,8473,18245,3/11/2018 6:00:00 PM,3/11/2018 6:00:00 PM,319,0,12,12,87,19.59,1,1530,391,1,60.98,14.26,1.22,22,17380,6,9.11
51.09,2.09,339.7,14513,28405,3/22/2018 6:00:00 AM,3/22/2018 6:00:00 AM,16,0,12,12,97,65.69,1,2925,69,1,60.8,19.72,0.96,22,26798,7,10.7
53.68,2.18,378.29,15921,29657,3/29/2018 6:00:00 AM,3/29/2018 6:00:00 AM,16,0,12,12,133,77.11,1,2882,96,1,66.2,19.95,0.98,22,28110,7,12.22
52.8,2.14,525.98,14357,27191,3/23/2018 8:00:00 AM,3/23/2018 8:00:00 AM,15,0,12,12,133,58.22,1,2964,76,1,62.41,19.83,0.99,22,25647,7,10.23
50.08,2.03,89.74,14423,28800,3/16/2018 6:00:00 AM,3/16/2018 6:00:00 AM,12,0,12,12,85,26.27,1,2970,72,1,61.69,18.7,1.01,22,27139,7,12.27
46.72,2.04,287.19,13079,27992,3/2/2018 11:00:00 AM,3/2/2018 11:00:00 AM,10,0,12,12,50,94.07,1,3007,56,1,57.22,17.95,1.02,22,26513,7,9.45
51.71,2.1,837.8,13854,26790,3/21/2018 8:00:00 AM,3/21/2018 8:00:00 AM,23,0,12,12,107,10.08,1,2860,74,1,61.28,19.07,1.07,22,25311,7,10.02
50.11,2.07,980.69,12702,25347,3/9/2018 12:00:00 PM,3/9/2018 12:00:00 PM,15,0,12,12,97,11,1,2808,62,1,58.23,19.1,1.08,22,23916,7,9.6
53.39,2.21,425.71,15648,29311,3/29/2018 12:00:00 PM,3/29/2018 12:00:00 PM,27,0,12,12,122,61.23,1,2932,87,1,55.55,21.12,0.95,22,27785,8,9.64
51.32,2.72,62.27,16113,31397,3/27/2018 5:00:00 AM,3/27/2018 5:00:00 AM,13,0,12,12,96,378.12,1,2808,67,1,65.39,24.87,1,22,29977,8,11.03
50.03,2.23,212.73,13301,26586,3/15/2018 5:00:00 AM,3/15/2018 5:00:00 AM,16,0,12,12,88,59.65,1,2743,65,1,62.79,23.17,1,22,25129,8,10.69
53.47,2.15,379.18,16871,31554,3/29/2018 10:00:00 PM,3/29/2018 10:00:00 PM,9,0,12,12,131,196.2,1,2910,75,1,62.64,19.77,1.04,22,30005,8,11.15
19.33,1.95,525.71,15211,78695,3/16/2018 10:00:00 PM,3/16/2018 10:00:00 PM,15,0,12,12,97,69.3,1,2911,66,1,59.95,16.77,1.15,22,54818,8,10.07
51.17,2.75,158.93,14465,28271,3/15/2018 6:00:00 AM,3/15/2018 6:00:00 AM,13,0,12,12,82,2.08,1,3026,76,1,57.03,29.26,0.99,22,26596,9,11.63
52.22,2.94,146.82,17310,33151,3/30/2018 7:00:00 AM,3/30/2018 7:00:00 AM,18,0,12,12,123,865.72,1,3036,85,1,76.64,25.35,1.02,22,31492,9,10.26
52.12,2.84,173.5,17417,33417,3/27/2018 6:00:00 AM,3/27/2018 6:00:00 AM,25,0,12,12,163,358.19,1,3046,99,1,78.63,23.92,1.02,22,31837,9,10.71
48.16,3.32,376.15,14811,30756,3/2/2018 7:00:00 AM,3/2/2018 7:00:00 AM,11,10.06,12,12,64,3,1,2992,60,330.17,2,26.7,1.04,22,29050,9,449.64
51.75,4.28,472.5,16800,32464,3/13/2018 2:00:00 AM,3/13/2018 2:00:00 AM,25,0,12,12,80,780.45,1,2717,70,2,75.25,31.89,0.92,22,31023,10,11.89
48.87,4.87,365.35,15570,31864,3/6/2018 5:00:00 AM,3/6/2018 5:00:00 AM,20,0,12,12,49,928.01,1,2891,79,1,65.32,33.03,0.98,22,30235,10,12.03
50.11,3.45,116.75,15839,31608,3/14/2018 6:00:00 AM,3/14/2018 6:00:00 AM,28,0,12,12,80,262.1,1,3094,90,1,75.63,31.9,1.04,22,29941,10,12.4
48.93,3.98,282.26,17503,35770,3/7/2018 3:00:00 AM,3/7/2018 3:00:00 AM,18,0,12,12,128,800.12,1,2870,67,2,78.14,28.91,1.1,22,34096,10,11.14
17.41,3.79,53.11,15681,90067,3/15/2018 12:00:00 AM,3/15/2018 12:00:00 AM,9,0,12,12,110,332.79,1,2925,61,1,61.39,29.23,1.12,22,61822,10,10.96
49.56,2.09,774.83,8747,17650,3/18/2018 10:00:00 PM,3/18/2018 10:00:00 PM,362,0,12,12,68,131.85,1,1767,395,1,68.35,34.45,1.14,22,16733,10,11.78
21.76,3.06,515.23,17110,78639,3/1/2018 1:00:00 AM,3/1/2018 1:00:00 AM,8,0,12,12,56,437.05,1,3233,58,1,196.04,41.5,0.93,22,53337,11,12.23
49.62,4.54,6.63,18045,36363,3/28/2018 3:00:00 AM,3/28/2018 3:00:00 AM,12,0,12,12,148,74.03,1,2664,80,2,101.19,33.96,0.96,22,34527,11,10.31
48.28,2.53,733.94,15218,31518,3/1/2018 2:00:00 AM,3/1/2018 2:00:00 AM,10,0,12,12,101,267.29,1,3127,65,1,127.72,48.79,0.95,22,29575,12,11.46
55.46,2.31,94.79,16125,29076,3/29/2018 11:00:00 AM,3/29/2018 11:00:00 AM,14,0,12,12,124,421.68,1,3385,72,1,56.86,43.72,1,22,27543,12,9.67
47.9,6.73,996.08,14916,31138,3/21/2018 12:00:00 AM,3/21/2018 12:00:00 AM,11,0,12,12,93,482.72,1,2822,63,1,60.87,46.52,1.21,22,29306,13,10.25
21.19,6.63,224.51,16713,78852,3/14/2018 12:00:00 AM,3/14/2018 12:00:00 AM,14,0,12,12,61,515.26,1,2975,60,1,71,47.53,1.19,22,56538,14,10.79
47.06,1.19,998,8545,18159,3/11/2018 10:00:00 PM,3/11/2018 10:00:00 PM,415,0,12,12,77,86.75,1,1528,534,1,64.22,11.76,1.16,23,17293,5,9.68
44.65,1.24,87.19,9188,20578,3/25/2018 9:00:00 PM,3/25/2018 9:00:00 PM,31,0.01,12,12,96,145.18,1,1567,59,1,66.37,12.2,1.13,23,19684,6,9.23
44.57,1.28,513.5,10021,22483,3/25/2018 7:00:00 PM,3/25/2018 7:00:00 PM,72,0.02,12,12,119,159,1,1719,109,1,68.07,13.32,1.14,23,21597,6,9.52
44.84,1.33,548.24,9756,21759,3/25/2018 2:00:00 PM,3/25/2018 2:00:00 PM,24,0,12,12,100,159.59,1,1698,55,1,64.44,14.5,1.15,23,20863,6,9.28
47.89,1.63,914.87,9115,19035,3/24/2018 5:00:00 PM,3/24/2018 5:00:00 PM,163,0,12,12,159,217.45,1,1808,196,1,128.75,22.59,1.16,23,18153,6,10.23
46.98,1.31,417.08,8615,18338,3/4/2018 11:00:00 PM,3/4/2018 11:00:00 PM,296,0.01,12,12,31,172.9,1,1497,331,1,71.03,11.95,1.17,23,17448,6,9.68
47.12,1.23,386.7,8517,18075,3/18/2018 8:00:00 PM,3/18/2018 8:00:00 PM,516,0,12,12,77,100.55,1,1519,716,1,67.42,11.26,1.17,23,17172,6,9.48
48.87,1.33,394.02,10091,20649,3/24/2018 12:00:00 PM,3/24/2018 12:00:00 PM,111,7.16,12,12,304,8.2,1,1962,215,907.82,47.84,18.73,1.26,23,19731,6,0
46.54,1.34,491.22,9582,20589,3/24/2018 11:00:00 AM,3/24/2018 11:00:00 AM,22,7.03,12,12,286,7.92,1,1876,85,868.54,47.62,18.82,1.28,23,19707,6,0
47.33,1.44,993.99,10241,21637,3/24/2018 10:00:00 AM,3/24/2018 10:00:00 AM,27,7.05,12,12,289,7.98,1,2057,93,883.1,48.18,21.86,1.31,23,20692,6,0.01
49.82,1.86,37.97,14432,28969,3/2/2018 9:00:00 AM,3/2/2018 9:00:00 AM,14,0,12,12,53,48.72,1,2933,63,1,74.98,16.38,0.95,23,27424,7,10.03
51.31,2.03,316.14,13573,26452,3/16/2018 12:00:00 PM,3/16/2018 12:00:00 PM,16,0,12,12,110,24.46,1,2942,70,1,58.54,16.78,0.95,23,24930,7,9.72
52.03,2.08,608.72,13865,26650,3/16/2018 11:00:00 AM,3/16/2018 11:00:00 AM,15,0,12,12,160,23.33,1,2951,83,1,53.57,17.15,0.99,23,25051,7,9.63
51.41,2.06,900.55,14570,28341,3/16/2018 9:00:00 AM,3/16/2018 9:00:00 AM,38,0,12,12,99,34.41,1,2992,90,1,75.64,18.32,0.99,23,26717,7,9.83
53.34,2.09,684.5,15910,29827,3/30/2018 2:00:00 PM,3/30/2018 2:00:00 PM,15,0,12,12,113,31.65,1,2971,83,1,56.04,18.22,1.02,23,28232,7,9.89
